,X,Down,Score,Seconds,Spread,TIMO,TIMD,TOTp,Yardline,YTG,AdjustedScore,win_probs
17515,17515,1,-14,1402,-5.5,3,3,34,37,10,-0.37376549,0.170064247
17516,17516,2,-14,1365,-5.5,3,3,34,41,6,-0.378793647,0.150145269
17517,17517,3,-14,1317,-5.5,3,3,34,42,5,-0.385629572,0.139614496
17518,17518,4,-14,1313,-5.5,3,3,34,42,5,-0.386216081,0.137858885
17519,17519,1,14,1306,5.5,3,3,34,17,10,0.387248944,0.894721891
17520,17520,2,14,1277,5.5,3,3,34,18,9,0.391617967,0.905682794
17521,17521,3,14,1236,5.5,3,3,34,11,16,0.398055094,0.898792031
17522,17522,4,14,1199,5.5,3,3,34,14,13,0.404145188,0.906105763
17523,17523,1,-14,1188,-5.5,3,3,34,48,10,-0.406010353,0.143417364
17524,17524,2,-14,1152,-5.5,3,3,34,52,6,-0.412300045,0.144010865
17525,17525,3,-14,1121,-5.5,3,3,34,51,7,-0.417957004,0.134015431
17526,17526,1,-14,1084,-5.5,3,3,34,59,10,-0.425023719,0.170801461
17527,17527,1,-14,1058,-5.5,3,3,34,76,10,-0.430209559,0.200444806
17528,17528,2,-14,1020,-5.5,3,3,34,83,3,-0.438142281,0.20653364
17529,17529,3,-14,977,-5.5,3,3,34,75,11,-0.447670636,0.17969794
17530,17530,1,-14,948,-5.5,3,3,34,95,5,-0.454459231,0.195925075
17531,17531,0,-8,944,-5.5,3,3,40,85,0,-0.260240019,0.401564019
17532,17532,0,7,944,5.5,3,3,41,65,0,0.227710017,0.727503145
17533,17533,1,7,944,5.5,3,3,41,25,10,0.227710017,0.723910953
17534,17534,2,7,900,5.5,3,3,41,27,8,0.233203812,0.743421602
17535,17535,3,7,895,5.5,3,3,41,27,8,0.233853587,0.741360436
17536,17536,1,7,847,5.5,3,3,41,44,10,0.240380987,0.767137289
17537,17537,2,7,823,5.5,3,3,41,50,4,0.243856555,0.768690654
17538,17538,3,7,779,5.5,3,3,41,48,6,0.250640206,0.779214385
17539,17539,1,7,751,5.5,3,3,41,54,10,0.255263735,0.789154156
17540,17540,1,7,717,5.5,3,3,41,78,10,0.26123768,0.819894516
17541,17541,1,7,674,5.5,3,3,41,90,10,0.269430126,0.818412498
17542,17542,0,13,670,5.5,3,3,47,85,0,0.501859434,0.896276208
17543,17543,0,-14,670,-5.5,3,3,48,65,0,-0.540464006,0.127954604
17544,17544,1,-14,670,-5.5,3,3,48,25,10,-0.540464006,0.067948599
17545,17545,2,-14,641,-5.5,3,3,48,30,5,-0.552535927,0.072020862
17546,17546,3,-14,635,-5.5,3,3,48,30,5,-0.55513611,0.072280192
17547,17547,1,-14,606,-5.5,3,3,48,35,10,-0.568242471,0.067830596
17548,17548,2,-14,568,-5.5,3,3,48,29,16,-0.586910531,0.06458664
17549,17549,3,-14,528,-5.5,3,3,48,39,6,-0.608695652,0.059728075
17550,17550,1,14,519,5.5,3,3,48,74,10,0.613940614,0.968831034
17551,17551,2,14,474,5.5,3,3,48,76,8,0.642364055,0.972445089
17552,17552,3,14,429,5.5,3,3,48,81,3,0.675139951,0.978801541
17553,17553,4,14,384,5.5,3,3,48,76,8,0.713506068,0.974590426
17554,17554,0,-17,379,-5.5,3,3,51,65,0,-0.872081599,0.052694364
17555,17555,1,-17,379,-5.5,3,3,51,25,10,-0.872081599,0.020051717
17556,17556,2,-17,374,-5.5,3,3,51,25,10,-0.877876225,0.017540775
17557,17557,3,-17,345,-5.5,3,3,51,31,4,-0.913925662,0.019668963
17558,17558,1,-17,341,-5.5,3,3,51,40,10,-0.91925472,0.020539571
17559,17559,2,-17,319,-5.5,3,3,51,49,1,-0.95032889,0.029200208
17560,17560,1,-17,289,-5.5,3,3,51,58,10,-0.998274373,0.024959832
17561,17561,2,-17,283,-5.5,3,3,51,67,1,-1.008764409,0.031091885
17562,17562,1,-17,254,-5.5,3,3,51,72,10,-1.064581295,0.030719281
17563,17563,2,-17,232,-5.5,3,3,51,78,4,-1.11370703,0.029992552
17564,17564,1,-17,201,-5.5,3,3,51,88,10,-1.196115826,0.033768733
17565,17565,0,-11,197,-5.5,3,3,57,85,0,-0.78173596,0.102059389
17566,17566,0,10,197,5.5,2,2,58,65,0,0.710669055,0.918707436
17567,17567,1,10,196,5.5,2,2,58,50,10,0.7124705,0.962665244
17568,17568,2,10,191,5.5,2,2,58,46,14,0.721687836,0.951905286
17569,17569,1,10,143,5.5,2,2,58,67,10,0.833333333,0.968111716
17570,17570,2,10,120,5.5,2,2,58,71,6,0.909090909,0.970795475
17571,17571,3,10,115,5.5,2,2,58,74,3,0.928476691,0.968785755
17572,17572,4,10,110,5.5,2,2,58,73,4,0.949157996,0.962897544
17573,17573,1,-10,105,-5.5,0,0,58,35,10,-0.971285862,0.021435589
17574,17574,2,-10,78,-5.5,0,0,58,23,22,-1.125087901,0.032228211
17575,17575,3,-10,44,-5.5,0,0,58,20,25,-1.490711985,0.028961575
17576,17576,4,-10,21,-5.5,0,0,58,35,10,-2.132007164,0.018790623
17577,17577,1,10,12,5.5,2,2,58,65,10,2.773500981,0.967997439
17578,17578,0,NA,0,5.5,2,2,NA,65,0,NA,NA
17579,17579,0,0,3600,-3,3,3,0,65,0,0,0.609621895
17580,17580,1,0,3600,-3,3,3,0,25,10,0,0.603029715
17581,17581,1,0,3600,-3,3,3,0,20,15,0,0.570861425
17582,17582,2,0,3595,-3,3,3,0,20,15,0,0.574160797
17583,17583,1,0,3558,-3,3,3,0,41,10,0,0.613726219
17584,17584,2,0,3524,-3,3,3,0,39,12,0,0.585939919
17585,17585,3,0,3484,-3,3,3,0,46,5,0,0.613825536
17586,17586,4,0,3446,-3,3,3,0,45,6,0,0.611486996
17587,17587,1,0,3438,3,3,3,0,21,10,0,0.422210488
17588,17588,2,0,3402,3,3,3,0,26,5,0,0.427467186
17589,17589,1,0,3373,3,3,3,0,32,10,0,0.427832519
17590,17590,2,0,3368,3,3,3,0,32,10,0,0.424102725
17591,17591,3,0,3326,3,3,3,0,37,5,0,0.418493631
17592,17592,4,0,3316,3,3,3,0,37,5,0,0.417872602
17593,17593,1,0,3303,-3,3,3,0,9,10,0,0.619091727
17594,17594,2,0,3265,-3,3,3,0,6,13,0,0.607480638
17595,17595,3,0,3261,-3,3,3,0,6,13,0,0.603204156
17596,17596,4,0,3258,-3,3,3,0,6,13,0,0.645548391
17597,17597,1,0,3249,3,3,3,0,60,10,0,0.450699083
17598,17598,2,0,3227,3,3,3,0,62,8,0,0.462774161
17599,17599,3,0,3205,3,3,3,0,66,4,0,0.472322979
17600,17600,0,6,3199,3,3,3,6,85,0,0.106066017,0.609715188
17601,17601,0,-7,3199,-3,3,3,7,65,0,-0.123743687,0.45214412
17602,17602,1,-7,3199,-3,3,3,7,25,10,-0.123743687,0.408173902
17603,17603,2,-7,3193,-3,3,3,7,25,10,-0.12385986,0.409291999
17604,17604,3,-7,3156,-3,3,3,7,23,12,-0.124583564,0.400033742
17605,17605,4,-7,3153,-3,3,3,7,23,12,-0.1246428,0.416667492
17606,17606,1,7,3145,3,2,2,7,28,10,0.124801177,0.620941439
17607,17607,2,7,3110,3,2,2,7,31,7,0.125501245,0.625641502
17608,17608,3,7,3072,3,2,2,7,36,2,0.126274821,0.63933182
17609,17609,4,7,3033,3,2,2,7,37,1,0.127083817,0.646844814
17610,17610,1,-7,3023,-3,3,3,7,16,10,-0.127293769,0.383499264
17611,17611,2,-7,2982,-3,3,3,7,20,6,-0.128165582,0.391135976
17612,17612,3,-7,2939,-3,3,3,7,21,5,-0.129099445,0.38871382
17613,17613,1,-7,2900,-3,3,3,7,41,10,-0.129964331,0.435024917
17614,17614,2,-7,2856,-3,3,3,7,37,14,-0.130961283,0.448705149
17615,17615,3,-7,2814,-3,3,3,7,42,9,-0.131934641,0.445219181
17616,17616,4,-7,2775,-3,3,3,7,34,17,-0.132858183,0.446278102
17617,17617,1,7,2767,3,2,2,7,28,10,0.133050036,0.660377366
17618,17618,1,7,2729,3,2,2,7,47,10,0.133972825,0.708258033
17619,17619,2,7,2700,3,2,2,7,53,4,0.134690123,0.707404824
17620,17620,1,7,2677,3,2,2,7,62,10,0.135267279,0.712562909
17621,17621,2,7,2644,3,2,2,7,61,11,0.136108486,0.707398831
17622,17622,3,7,2607,3,2,2,7,63,9,0.137070579,0.676434326
17623,17623,4,7,2601,3,2,2,7,63,9,0.137228525,0.657615451
17624,17624,0,-10,2596,-3,3,3,10,65,0,-0.196229377,0.228048706
17625,17625,1,-10,2596,-3,3,3,10,25,10,-0.196229377,0.211576964
17626,17626,2,-10,2562,-3,3,3,10,26,9,-0.197526649,0.210607332
17627,17627,3,-10,2524,-3,3,3,10,29,6,-0.199007438,0.220546936
17628,17628,4,-10,2519,-3,3,3,10,29,6,-0.199204768,0.234662055
17629,17629,1,10,2510,3,2,2,10,40,10,0.199561447,0.847204495
17630,17630,2,10,2479,3,2,2,10,46,4,0.200804832,0.851516177
17631,17631,1,10,2441,3,2,2,10,51,10,0.202361165,0.854463883
17632,17632,2,10,2402,3,2,2,10,52,9,0.203996687,0.850438326
17633,17633,1,10,2368,3,2,2,10,65,10,0.205455357,0.871254378
17634,17634,2,10,2333,3,2,2,10,69,6,0.2069901,0.869464638
17635,17635,3,10,2329,3,2,2,10,69,6,0.207167698,0.862617072
17636,17636,3,10,2329,3,2,2,10,64,11,0.207167698,0.836935891
17637,17637,4,10,2287,3,2,2,10,70,5,0.209060503,0.848939036
17638,17638,0,-13,2282,-3,3,3,13,65,0,-0.272076102,0.263199891
17639,17639,1,-13,2276,-3,3,3,13,16,10,-0.272434333,0.230450463
17640,17640,2,-13,2272,-3,3,3,13,16,10,-0.272673941,0.226512452
17641,17641,1,-13,2231,-3,3,3,13,27,10,-0.275166942,0.238313262
17642,17642,2,-13,2193,-3,3,3,13,27,10,-0.277539653,0.225115247
17643,17643,1,-13,2152,-3,3,3,13,41,10,-0.280169811,0.238127762
17644,17644,1,-13,2134,-3,3,3,13,69,10,-0.281348376,0.27566002
17645,17645,2,-13,2128,-3,3,3,13,69,10,-0.281744548,0.274452129
17646,17646,3,-13,2125,-3,3,3,13,69,10,-0.281943263,0.274237094
17647,17647,4,-13,2105,-3,3,3,13,68,11,-0.283278862,0.26468781
17648,17648,1,13,2100,3,2,2,13,40,10,0.283615738,0.819943615
17649,17649,1,13,2081,3,2,2,13,53,10,0.284906915,0.831904567
17650,17650,1,13,2039,3,2,2,13,80,10,0.287824838,0.879988584
17651,17651,2,13,2034,3,2,2,13,80,10,0.288178214,0.876457603
17652,17652,3,13,1994,3,2,2,13,80,10,0.291052881,0.8771014
17653,17653,1,13,1970,3,2,2,13,95,5,0.292819531,0.894778919
17654,17654,2,13,1940,3,2,2,13,99,1,0.295073756,0.898773286
17655,17655,3,13,1920,3,2,2,13,98,2,0.296605821,0.895681199
17656,17656,0,19,1916,3,2,2,19,85,0,0.43395285,0.908695727
17657,17657,0,-20,1916,-3,3,3,20,65,0,-0.456792473,0.136210895
17658,17658,1,-20,1916,-3,3,3,20,25,10,-0.456792473,0.096969587
17659,17659,2,-20,1882,-3,3,3,20,24,11,-0.460898013,0.09455501
17660,17660,3,-20,1878,-3,3,3,20,24,11,-0.46138833,0.092877197
17661,17661,4,-20,1872,-3,3,3,20,30,5,-0.462126749,0.102938036
17662,17662,1,20,1865,3,1,1,20,29,10,0.462992735,0.930624215
17663,17663,2,20,1853,3,1,1,20,29,10,0.464488676,0.932076583
17664,17664,2,20,1843,3,1,1,20,24,15,0.465746433,0.917326539
17665,17665,3,20,1838,3,1,1,20,30,9,0.466379155,0.926191042
17666,17666,4,20,1834,3,1,1,20,31,8,0.466887193,0.923351737
17667,17667,1,-20,1826,-3,0,0,20,33,10,-0.467908271,0.111221012
17668,17668,0,NA,1800,NA,0,NA,NA,67,0,NA,NA
17669,17669,0,20,1800,3,3,3,20,65,0,0.47127363,0.911207573
17670,17670,1,20,1794,3,3,3,20,23,10,0.472060616,0.925376133
17671,17671,1,20,1758,3,3,3,20,35,10,0.476866787,0.934092918
17672,17672,2,20,1726,3,3,3,20,40,5,0.481264499,0.936240008
17673,17673,1,20,1685,3,3,3,20,47,10,0.487081024,0.938999223
17674,17674,2,20,1654,3,3,3,20,48,9,0.491621646,0.93881374
17675,17675,3,20,1647,3,3,3,20,48,9,0.492664639,0.936448678
17676,17676,4,20,1643,3,3,3,20,48,9,0.493263624,0.935278767
17677,17677,1,-20,1631,-3,3,3,20,9,10,-0.495073771,0.089721077
17678,17678,2,-20,1594,-3,3,3,20,10,9,-0.500783086,0.08979045
17679,17679,3,-20,1554,-3,3,3,20,14,5,-0.507183129,0.094728802
17680,17680,4,-20,1549,-3,3,3,20,14,5,-0.508000508,0.098288143
17681,17681,1,20,1541,3,3,3,20,37,10,0.509316574,0.939565751
17682,17682,1,20,1508,3,3,3,20,49,10,0.514855523,0.944381683
17683,17683,2,20,1469,3,2,2,20,49,10,0.521640531,0.953856196
17684,17684,1,20,1445,3,2,2,20,64,10,0.525951683,0.964313979
17685,17685,2,20,1409,3,2,2,20,66,8,0.532623641,0.964332956
17686,17686,3,20,1400,3,2,2,20,66,8,0.534331685,0.961377193
17687,17687,4,20,1363,3,2,2,20,72,2,0.541530361,0.959410533
17688,17688,1,-20,1357,-3,3,3,20,36,10,-0.542725354,0.04703776
17689,17689,2,-20,1353,-3,3,3,20,36,10,-0.543526425,0.044415004
17690,17690,3,-20,1317,-3,3,3,20,33,13,-0.550899389,0.04037453
17691,17691,3,-20,1295,-3,3,3,20,28,18,-0.555555556,0.041096418
17692,17692,4,-20,1287,-3,3,3,20,31,15,-0.557278213,0.044263241
17693,17693,1,20,1277,3,2,2,20,16,10,0.559454239,0.965651351
17694,17694,1,20,1236,3,2,2,20,35,10,0.568650134,0.971268107
17695,17695,2,20,1197,3,2,2,20,38,7,0.577831997,0.972191595
17696,17696,3,20,1154,3,2,2,20,37,8,0.588489886,0.97217523
17697,17697,4,20,1113,3,2,2,20,43,2,0.599221518,0.971205698
17698,17698,4,20,1099,3,2,2,20,38,7,0.603022689,0.973174423
17699,17699,4,20,1088,3,2,2,20,43,2,0.606060606,0.970465059
17700,17700,1,-20,1079,-3,3,3,20,17,10,-0.608580619,0.040150299
17701,17701,2,-20,1050,-3,3,3,20,23,4,-0.616919698,0.038704924
17702,17702,1,-20,1019,-3,3,3,20,29,10,-0.626224291,0.038228955
17703,17703,2,-20,1000,-3,3,3,20,35,4,-0.632139541,0.03578096
17704,17704,3,-20,973,-3,3,3,20,38,1,-0.640841336,0.036229179
17705,17705,1,-20,926,-3,3,3,20,39,10,-0.656886185,0.031804294
17706,17706,2,-20,903,-3,3,3,20,44,5,-0.665190105,0.031953588
17707,17707,1,-20,900,-3,3,3,20,52,10,-0.666296605,0.032863346
17708,17708,1,-20,874,-3,3,3,20,66,10,-0.676123404,0.040485034
17709,17709,2,-20,869,-3,3,3,20,66,10,-0.678063504,0.03925971
17710,17710,0,-26,855,-3,3,3,26,65,0,-0.888661705,0.040900786
17711,17711,1,-26,855,-3,3,3,26,25,10,-0.888661705,0.019606041
17712,17712,2,-26,831,-3,3,3,26,27,8,-0.901387819,0.018777741
17713,17713,3,-26,797,-3,3,3,26,31,4,-0.920390023,0.018898969
17714,17714,1,-26,772,-3,3,3,26,39,10,-0.935155002,0.02018981
17715,17715,2,-26,768,-3,3,3,26,39,10,-0.93758398,0.016937008
17716,17716,3,-26,762,-3,3,3,26,39,10,-0.941263199,0.015734068
17717,17717,4,-26,719,-3,3,3,26,43,6,-0.96896279,0.017927143
17718,17718,1,26,683,3,2,2,26,62,10,0.994134847,0.986819848
17719,17719,2,26,675,3,2,2,26,66,6,1,0.987438254
17720,17720,3,26,666,3,2,2,26,66,6,1.00672402,0.98699587
17721,17721,1,26,620,3,2,2,26,76,10,1.04334406,0.989133245
17722,17722,2,26,577,3,2,2,26,79,7,1.08145743,0.990140336
17723,17723,1,26,531,3,2,2,26,88,10,1.12724296,0.989063578
17724,17724,2,26,489,3,2,2,26,90,8,1.174560274,0.990913795
17725,17725,2,26,462,3,2,2,26,95,3,1.208322472,0.990253413
17726,17726,3,26,420,3,2,2,26,97,1,1.267162465,0.987645098
17727,17727,1,32,405,3,2,2,32,99,1,1.588133334,0.985659408
17728,17728,0,32,399,3,2,2,32,85,0,1.6,0.955577193
17729,17729,0,-33,399,-3,3,3,33,65,0,-1.65,0.02964785
17730,17730,1,-33,399,-3,3,3,33,25,10,-1.65,0.011235319
17731,17731,2,-33,358,-3,3,3,33,26,9,-1.741673386,0.008761292
17732,17732,3,-33,317,-3,3,3,33,32,3,-1.850548109,0.008642165
17733,17733,1,-33,278,-3,3,3,33,46,10,-1.975658322,0.010193958
17734,17734,0,-40,268,-3,3,3,40,65,0,-2.438843043,0.02480328
17735,17735,1,-40,268,-3,3,3,40,25,10,-2.438843043,0.007804015
17736,17736,1,-40,262,-3,3,3,40,42,10,-2.466505664,0.010297204
17737,17737,2,-40,223,-3,3,3,40,48,4,-2.672612419,0.011666228
17738,17738,1,-40,180,-3,3,3,40,60,10,-2.973176585,0.014171335
17739,17739,2,-40,132,-3,3,3,40,64,6,-3.468439878,0.016581612
17740,17740,3,-40,120,-3,3,3,40,61,9,-3.636363636,0.016746305
17741,17741,4,-40,116,-3,3,3,40,61,9,-3.698001308,0.01990531
17742,17742,1,40,110,3,2,2,40,39,10,3.796631983,0.993313973
17743,17743,2,40,71,3,2,2,40,38,11,4.714045208,0.991958741
17744,17744,3,40,25,3,2,2,40,37,12,7.844645406,0.988454604
17745,17745,0,NA,0,3,2,2,NA,63,0,NA,NA
17746,17746,0,0,3600,10.5,3,3,0,65,0,0,0.271197264
17747,17747,1,0,3600,10.5,3,3,0,25,10,0,0.246656046
17748,17748,2,0,3568,10.5,3,3,0,27,8,0,0.235494331
17749,17749,3,0,3536,10.5,3,3,0,34,1,0,0.254789673
17750,17750,1,0,3499,10.5,3,3,0,38,10,0,0.255986293
17751,17751,2,0,3459,10.5,3,3,0,37,11,0,0.248620042
17752,17752,3,0,3417,10.5,3,3,0,40,8,0,0.244957188
17753,17753,1,0,3409,-10.5,3,3,0,63,10,0,0.802674521
17754,17754,1,0,3387,-10.5,3,3,0,74,10,0,0.831699681
17755,17755,0,6,3380,-10.5,3,3,6,85,0,0.103187874,0.747956034
17756,17756,0,-6,3380,10.5,3,3,6,65,0,-0.103187874,0.285883222
17757,17757,1,-6,3380,10.5,3,3,6,25,10,-0.103187874,0.200925834
17758,17758,2,-6,3352,10.5,3,3,6,26,9,-0.103617825,0.203394801
17759,17759,3,-6,3313,10.5,3,3,6,30,5,-0.104225743,0.209633463
17760,17760,1,-6,3284,10.5,3,3,6,39,10,-0.104684785,0.23215766
17761,17761,2,-6,3278,10.5,3,3,6,39,10,-0.104780518,0.230937752
17762,17762,3,-6,3246,10.5,3,3,6,46,3,-0.105295571,0.226323925
17763,17763,4,-6,3243,10.5,3,3,6,46,3,-0.105344248,0.231525279
17764,17764,1,-6,3233,10.5,3,3,6,65,10,-0.105506992,0.289498502
17765,17765,2,-6,3199,10.5,3,3,6,64,11,-0.106066017,0.281399688
17766,17766,3,-6,3156,10.5,3,3,6,60,15,-0.106785912,0.248393774
17767,17767,1,-6,3114,10.5,3,3,6,77,10,-0.107503406,0.307368156
17768,17768,2,-6,3070,10.5,3,3,6,79,8,-0.108270799,0.293138017
17769,17769,3,-6,3034,10.5,3,3,6,83,4,-0.108911039,0.269462407
17770,17770,4,-6,3031,10.5,3,3,6,83,4,-0.108964907,0.25316597
17771,17771,0,3,3027,-10.5,3,3,9,65,0,0.054518427,0.812197044
17772,17772,1,3,3027,-10.5,3,3,9,25,10,0.054518427,0.831523921
17773,17773,2,3,2995,-10.5,3,3,9,32,3,0.054808807,0.841067266
17774,17774,1,3,2953,-10.5,3,3,9,37,10,0.055197068,0.843477459
17775,17775,2,3,2914,-10.5,3,3,9,36,11,0.055565084,0.840060802
17776,17776,3,3,2878,-10.5,3,3,9,43,4,0.055911407,0.841665409
17777,17777,4,3,2873,-10.5,3,3,9,43,4,0.055960022,0.843597702
17778,17778,1,-3,2866,10.5,3,3,9,16,10,-0.056028295,0.159693853
17779,17779,2,-3,2828,10.5,3,3,9,22,4,-0.056403335,0.160686036
17780,17780,1,-3,2792,10.5,3,3,9,26,10,-0.056765672,0.158719708
17781,17781,1,-3,2768,10.5,3,3,9,36,10,-0.057011147,0.166925462
17782,17782,2,-3,2740,10.5,3,3,9,35,11,-0.057301598,0.165064234
17783,17783,2,-3,2731,10.5,3,3,9,25,21,-0.057395905,0.157236831
17784,17784,3,-3,2727,10.5,3,3,9,25,21,-0.057437969,0.15581104
17785,17785,4,-3,2723,10.5,3,3,9,25,21,-0.057480125,0.168728705
17786,17786,1,3,2717,-10.5,3,3,9,37,10,0.057543534,0.842229847
17787,17787,2,3,2700,-10.5,3,3,9,39,8,0.057724338,0.847239147
17788,17788,1,3,2666,-10.5,3,3,9,51,10,0.05809112,0.846920251
17789,17789,2,3,2622,-10.5,3,3,9,52,9,0.058576323,0.851306622
17790,17790,3,3,2580,-10.5,3,3,9,56,5,0.059050999,0.852313754
17791,17791,4,3,2575,-10.5,3,3,9,56,5,0.05910828,0.843638198
17792,17792,1,-3,2568,10.5,3,3,9,10,10,-0.059188755,0.155672759
17793,17793,1,-3,2529,10.5,3,3,9,20,10,-0.059643208,0.158000651
17794,17794,2,-3,2494,10.5,3,3,9,27,3,-0.06006009,0.168199634
17795,17795,2,-3,2469,10.5,3,3,9,14,16,-0.060363273,0.15456011
17796,17796,3,-3,2429,10.5,3,3,9,19,11,-0.060858062,0.157487499
17797,17797,1,-3,2389,10.5,3,3,9,41,10,-0.061365221,0.188803893
17798,17798,2,-3,2350,10.5,3,3,9,43,8,-0.061872112,0.189723487
17799,17799,3,-3,2345,10.5,3,3,9,43,8,-0.06193801,0.184853025
17800,17800,1,-3,2340,10.5,3,3,9,55,10,-0.06200412,0.213935639
17801,17801,2,-3,2303,10.5,3,3,9,53,12,-0.0625,0.204979681
17802,17802,3,-3,2262,10.5,3,3,9,61,4,-0.063063632,0.199006488
17803,17803,4,-3,2257,10.5,3,3,9,61,4,-0.063133416,0.192098684
17804,17804,1,3,2248,-10.5,3,3,9,9,10,0.063259612,0.825922501
17805,17805,2,3,2213,-10.5,3,3,9,12,7,0.063757671,0.827803151
17806,17806,3,3,2170,-10.5,3,3,9,13,6,0.064385985,0.82195201
17807,17807,4,3,2167,-10.5,3,3,9,13,6,0.064430517,0.825319674
17808,17808,1,-3,2160,10.5,3,3,9,40,10,-0.064534786,0.19455433
17809,17809,2,-3,2155,10.5,3,3,9,40,10,-0.064609574,0.187407642
17810,17810,3,-3,2117,10.5,3,3,9,49,1,-0.065186592,0.198469366
17811,17811,1,-3,2085,10.5,3,3,9,63,10,-0.065684682,0.232045945
17812,17812,2,-3,2046,10.5,3,3,9,69,4,-0.066307451,0.235338732
17813,17813,1,-3,2010,10.5,3,3,9,77,10,-0.066898321,0.246861903
17814,17814,2,-3,1975,10.5,3,3,9,82,5,-0.067488191,0.252368473
17815,17815,0,3,1968,10.5,3,3,15,85,0,0.067608048,0.488978793
17816,17816,0,-3,1968,-10.5,3,3,15,65,0,-0.067608048,0.650031035
17817,17817,1,-3,1964,-10.5,3,3,15,18,10,-0.067676825,0.59072134
17818,17818,2,-3,1959,-10.5,3,3,15,18,10,-0.067763093,0.585632229
17819,17819,3,-3,1920,-10.5,3,3,15,16,12,-0.068447497,0.55575368
17820,17820,1,-3,1911,-10.5,3,3,15,53,10,-0.068608403,0.660065995
17821,17821,2,-3,1890,-10.5,3,3,15,56,7,-0.068988307,0.689932674
17822,17822,1,-3,1879,-10.5,2,2,15,94,6,-0.069189841,0.7130033
17823,17823,2,-3,1849,-10.5,2,2,15,99,1,-0.069748583,0.736562928
17824,17824,3,-3,1842,-10.5,1,1,15,99,1,-0.069880916,0.683942245
17825,17825,0,3,1840,-10.5,1,1,21,85,0,0.069918864,0.821968655
17826,17826,0,-4,1840,10.5,3,3,22,65,0,-0.093225151,0.257377206
17827,17827,1,-4,1834,10.5,3,3,22,22,10,-0.093377439,0.219008613
17828,17828,1,-4,1825,10.5,3,3,22,42,10,-0.093607275,0.222027748
17829,17829,2,-4,1822,10.5,2,2,22,42,10,-0.093684266,0.200989727
17830,17830,1,-4,1812,10.5,1,1,22,58,10,-0.093942278,0.239899559
17831,17831,2,-4,1808,10.5,1,1,22,63,5,-0.094046082,0.229314872
17832,17832,1,-4,1803,10.5,1,1,22,84,10,-0.094176322,0.247483392
17833,17833,0,1,1800,-10.5,3,3,25,65,0,0.023563681,0.778514817
17834,17834,1,1,1796,-10.5,3,3,25,22,10,0.023589892,0.772221394
17835,17835,1,-1,1791,10.5,3,3,25,70,10,-0.02362278,0.462011926
17836,17836,2,-1,1753,10.5,3,3,25,72,8,-0.023877299,0.464379163
17837,17837,3,-1,1720,10.5,3,3,25,75,5,-0.024105135,0.466684525
17838,17838,4,-1,1716,10.5,3,3,25,75,5,-0.024133197,0.460707834
17839,17839,0,-2,1712,-10.5,3,3,28,65,0,-0.048322714,0.674376839
17840,17840,1,-2,1701,-10.5,3,3,28,69,10,-0.048478617,0.720722757
17841,17841,1,-2,1674,-10.5,3,3,28,82,10,-0.048867778,0.700308882
17842,17842,2,-2,1639,-10.5,2,2,28,83,9,-0.04938648,0.708685611
17843,17843,3,-2,1633,-10.5,2,2,28,83,9,-0.04947707,0.708008073
17844,17844,4,-2,1628,-10.5,2,2,28,83,9,-0.049552943,0.693856195
17845,17845,1,2,1624,10.5,3,3,28,25,10,0.049613894,0.448125012
17846,17846,2,2,1587,10.5,3,3,28,19,16,0.050188561,0.427040302
17847,17847,3,2,1544,10.5,3,3,28,31,4,0.050882185,0.445126364
17848,17848,4,2,1541,10.5,3,3,28,31,4,0.050931657,0.452258085
17849,17849,1,-2,1531,-10.5,2,2,28,40,10,-0.051097613,0.636353134
17850,17850,2,-2,1490,-10.5,2,2,28,45,5,-0.051795398,0.632016232
17851,17851,1,-2,1467,-10.5,2,2,28,62,10,-0.052199575,0.68512209
17852,17852,2,-2,1437,-10.5,2,2,28,65,7,-0.052741266,0.68815219
17853,17853,3,-2,1393,-10.5,2,2,28,66,6,-0.053567158,0.683681607
17854,17854,1,-2,1362,-10.5,2,2,28,75,10,-0.054172898,0.686603099
17855,17855,2,-2,1337,-10.5,2,2,28,82,3,-0.054676655,0.678658877
17856,17856,1,-2,1313,-10.5,2,2,28,87,10,-0.055173726,0.674641591
17857,17857,1,-2,1289,-10.5,2,2,28,94,6,-0.055684605,0.671398534
17858,17858,2,-2,1246,-10.5,2,2,28,95,5,-0.056636547,0.677383568
17859,17859,3,-2,1240,-10.5,2,2,28,95,5,-0.056773296,0.67643893
17860,17860,4,-2,1236,-10.5,2,2,28,95,5,-0.056865013,0.669727329
17861,17861,0,-1,1234,10.5,3,3,31,65,0,-0.02845552,0.460317763
17862,17862,1,-1,1234,10.5,3,3,31,25,10,-0.02845552,0.371547494
17863,17863,2,-1,1193,10.5,3,3,31,33,2,-0.028939954,0.386524322
17864,17864,1,-1,1161,10.5,3,3,31,41,10,-0.029335732,0.395731653
17865,17865,2,-1,1123,10.5,3,3,31,42,9,-0.029827499,0.39357911
17866,17866,1,-1,1093,10.5,3,3,31,67,10,-0.030233703,0.488169985
17867,17867,2,-1,1056,10.5,3,3,31,68,9,-0.030758313,0.489972527
17868,17868,1,-1,1016,10.5,3,3,31,79,10,-0.031357362,0.508084762
17869,17869,2,-1,985,10.5,3,3,31,85,4,-0.031846488,0.529744715
17870,17870,1,-1,979,10.5,3,3,31,99,1,-0.031943828,0.560605781
17871,17871,0,5,976,10.5,2,2,37,98,0,0.159964172,0.596665904
